"genename","uniprot","mean_patient","mean_ctrl","mito","complex"
"FAF1","Q9UNN5",37354.0598933333,43094.63828,"nonmito",""
"FAF2","Q96CS3",132834.197933333,120943.69374,"nonmito",""
"FAH","P16930",41611.98047,60860.028124,"nonmito",""
"FAHD1","Q6P587;Q6P587-2;Q6P587-3",25647.29232,37311.373438,"mito",""
"FAHD2A","Q96GK7",60912.3385433333,68267.425782,"mito",""
"FAM114A1","Q8IWE2",119727.458333333,105693.553122,"nonmito",""
"FAM114A2","Q9NRY5",27834.84896,21943.300782,"nonmito",""
"FAM118B","Q9BPY3",29851.8665366667,13259.258887,"nonmito",""
"FAM120A","Q9NZB2;Q9NZB2-6",70541.98438,60882.057812,"nonmito",""
"FAM120B","Q96EK7",25805.07292,27283.32969,"nonmito",""
"FAM120C","Q9NX05",50300.47396,36433.316796,"nonmito",""
"FAM126A","Q9BYI3;Q9BYI3-3",24672.9388,19719.136718,"nonmito",""
"FAM136A","Q96C01",67616.2578133333,73538.056252,"mito",""
"FAM160A2","Q8N612;Q8N612-2",80973.8867133333,109741.257812,"nonmito",""
"FAM160B1","Q5W0V3",75336.00521,46774.160938,"nonmito",""
"FAM160B2","Q86V87",19052.01595,15861.3960946,"nonmito",""
"FAM162A","Q96A26",10897.7167993333,11005.1827144,"mito",""
"FAM177A1","Q8N128;Q8N128-2",48902.7708366667,52429.321094,"nonmito",""
"FAM20B","O75063",13609.3388666667,19470.051952,"nonmito",""
"FAM234A","Q9H0X4",23298.7454433333,17425.651758,"nonmito",""
"FAM3C","Q92520",107602.35417,113051.7875,"nonmito",""
"FAM50A","Q14320",32265.3235666667,44449.845312,"nonmito",""
"FAM8A1","Q9UBU6",22085.3587233333,28235.908204,"nonmito",""
"FAM91A1","Q658Y4",37431.4244766667,31308.642578,"nonmito",""
"FAM98A","Q8NCA5",115279.640633333,121210.26094,"nonmito",""
"FAM98B","Q52LJ0",64142.1705733333,40857.597266,"nonmito",""
"FAP","Q12884",186080.6094,83073.471106,"nonmito",""
"FAR1","Q8WVX9",12022.61198,21725.707032,"nonmito",""
"FARP1","Q9Y4F1;Q9Y4F1-2",69001.8359366667,67559.13672,"nonmito",""
"FARS2","O95363",109384.11982,115832.137506,"mito",""
"FARSA","Q9Y285",104925.505216667,96079.510942,"nonmito",""
"FARSB","Q9NSD9",127310.0026,119223.4703,"nonmito",""
"FAS","P25445;P25445-6",31109.0722666667,29214.389064,"nonmito",""
"FASN","P49327",181833.9948,285855.94378,"mito",""
"FASTKD2","Q9NYY8",11060.9830733333,14637.4540038,"mito",""
"FAU","P62861",256960.567733333,1253923.725,"nonmito",""
"FBL","P22087",111058.0573,79597.678126,"nonmito",""
"FBLIM1","Q8WUP2",101012.15887,83346.659378,"nonmito",""
"FBLN1","P23142",53198.1054666667,27585.697656,"nonmito",""
"FBLN5","Q9UBX5",21436.9036466667,31047.52539,"nonmito",""
"FBN1","P35555",78763.5625,41434.722658,"nonmito",""
"FBN2","P35556",25410.3541666667,48174.346096,"nonmito",""
"FBXL12","Q9NXK8;Q9NXK8-2",17704.64811,15126.90332,"nonmito",""
"FBXL18","Q96ME1;Q96ME1-2;Q96ME1-4",17215.43164,18810.436524,"nonmito",""
"FBXL20","Q96IG2;Q96IG2-2",53139.26953,30137.963672,"nonmito",""
"FBXL8","Q96CD0",15789.67676,20397.773242,"nonmito",""
"FBXO17","Q96EF6",19603.48633,13279.4062502,"nonmito",""
"FBXO22","Q8NEZ5",31368.8606766667,31054.249218,"nonmito",""
"FBXO3","Q9UK99;Q9UK99-2",30771.1660133333,24588.334962,"nonmito",""
"FBXO30","Q8TB52",48719.8294266667,47933.478126,"nonmito",""
"FBXO38","Q6PIJ6;Q6PIJ6-2;Q6PIJ6-3",14373.3544933333,9472.3036124,"nonmito",""
"FBXO4","Q9UKT5",17861.1933633333,14215.894922,"nonmito",""
"FBXO7","Q9Y3I1",53930.3893233333,53019.295312,"nonmito",""
"FBXW11","Q9UKB1;Q9UKB1-2;Q9UKB1-3",13843.74414,13353.133982,"nonmito",""
"FBXW8","Q8N3Y1",15168.0195333333,15098.073828,"nonmito",""
"FCHO2","Q0JRZ9",30938.84701,30409.014062,"nonmito",""
"FCHSD1","Q86WN1",17177.9798166667,15189.132031,"nonmito",""
"FDFT1","P37268",37775.0091133333,93726.5539,"nonmito",""
"FDPS","P14324",101313.020846667,131974.2453,"mito",""
"FDX1","P10109",29066.5078133333,24213.221094,"mito",""
"FDXR","P22570;P22570-5;P22570-7",41999.9088566667,59829.257034,"mito",""
"FECH","P22830;P22830-2",41688.2591166667,29232.177734,"mito",""
"FEN1","P39748",58954.4088533333,62359.171876,"nonmito",""
"FER","P16591",13649.3092433333,10323.7144534,"nonmito",""
"FERMT2","Q96AC1;Q96AC1-3",182069.510433333,111242.339068,"nonmito",""
"FGF2","P09038-2",178172.9323,139395.521886,"nonmito",""
"FH","P07954;P07954-2",144308.973966667,135725.1453,"mito",""
"FHL1","Q13642",728211.895833333,341562.09064,"nonmito",""
"FHL1","Q13642-1;Q13642-4;Q13642-5",552130.083333333,279498.84688,"nonmito",""
"FHL2","Q14192",506084.25,358043.16878,"nonmito",""
"FHL3","Q13643",151785.145833333,62734.607814,"nonmito",""
"FHOD1","Q9Y613",19944.4967466667,23379.639064,"nonmito",""
"FIBP","O43427;O43427-2",26633.3919266667,21487.896094,"nonmito",""
"FIG4","Q92562",41056.21224,37669.319142,"nonmito",""
"FILIP1L","Q4L180;Q4L180-2;Q4L180-3;Q4L180-5;Q4L180-7",21975.20052,20995.513088,"nonmito",""
"FIP1L1","Q6UN15;Q6UN15-3;Q6UN15-5",34960.4401066667,44338.132814,"nonmito",""
"FIS1","Q9Y3D6",53543.5833366667,55089.091408,"mito",""
"FITM2","Q8N6M3",48915.66797,49510.115626,"nonmito",""
"FKBP10","Q96AY3",705064.8125,661478.0125,"mito",""
"FKBP11","Q9NYL4;Q9NYL4-2",153731.0469,113908.609364,"nonmito",""
"FKBP14","Q9NWM8",50912.6588533333,50765.253128,"nonmito",""
"FKBP15","Q5T1M5",13794.9309933333,22047.191798,"nonmito",""
"FKBP1A","P62942",790688.625,902474.60626,"nonmito",""
"FKBP2","P26885",220027.187533333,185190.675,"nonmito",""
"FKBP3","Q00688",130077.580733333,144832.02032,"nonmito",""
"FKBP4","Q02790",99385.3385466667,113107.923458,"nonmito",""
"FKBP7","Q9Y680;Q9Y680-3",63511.04427,68077.917188,"nonmito",""
"FKBP8","Q14318",102088.325526667,96944.075016,"mito",""
"FKBP9","O95302",1070807.06266667,587834.78126,"nonmito",""
"FKRP","Q9H9S5",13140.0891933333,17421.356056,"nonmito",""
"FLAD1","Q8NFF5;Q8NFF5-2",29057.6894533333,29886.31992,"mito",""
"FLII","Q13045",93352.1822933333,125838.83908,"nonmito",""
"FLNA","P21333;P21333-2",2010731.5,1634253.875,"nonmito",""
"FLNB","O75369-8",517589.656266667,334282.50002,"nonmito",""
"FLNC","Q14315",727693.6875,1037579.725,"nonmito",""
"FLOT1","O75955",50705.25781,84032.592196,"nonmito",""
"FLOT2","Q14254",53750.68099,73508.758594,"nonmito",""
"FMN2","Q9NZ56",13959.85319,27036.982814,"nonmito",""
"FMNL2","Q96PY5;Q96PY5-3",34369.57292,24596.108596,"nonmito",""
"FMNL3","Q8IVF7",29812.9010433333,29385.373046,"nonmito",""
"FMR1","Q06787-2;Q06787-8;Q06787-9",27314.87956,26618.297654,"nonmito",""
"FN1","P02751-1",323480.583366667,452122.64688,"nonmito",""
"FN3KRP","Q9HA64",10017.0802396667,12474.0499026,"nonmito",""
"FNBP1","Q96RU3-2;Q96RU3-5",13903.2226566667,18779.741408,"nonmito",""
"FNBP4","Q8N3X1;Q8N3X1-2",10195.5709633333,8112.5755858,"nonmito",""
"FNDC3A","Q9Y2H6;Q9Y2H6-2",26323.86979,18441.246094,"nonmito",""
"FNDC3B","Q53EP0",83076.7265633333,60698.226564,"nonmito",""
"FNTA","P49354",53298.0950566667,37611.551172,"nonmito",""
"FNTB","P49356",28207.9973966667,21023.728126,"nonmito",""
"FOCAD","Q5VW36",32182.10612,21464.592968,"nonmito",""
"FOXK1","P85037",21461.7532533333,20598.103128,"nonmito",""
"FRG1","Q14331",66447.4544266667,49934.014062,"nonmito",""
"FRMD6","Q96NE9-2",32821.5846366667,40444.55625,"nonmito",""
"FRMD8","Q9BZ67;Q9BZ67-2",37632.3268233333,27898.227736,"nonmito",""
"FRYL","O94915",12166.6884766667,19040.38301,"nonmito",""
"FSCN1","Q16658",661154.645833333,645036.75,"nonmito",""
"FSTL1","Q12841",114544.591133333,90598.78516,"nonmito",""
"FTH1","P02794",65922.29948,86743.450776,"mito",""
"FTL","P02792",143507.281266667,214664.00314,"nonmito",""
"FTO","Q9C0B1",41463.00781,39103.549218,"nonmito",""
"FTSJ1","Q9UET6",20385.3528666667,30392.496878,"nonmito",""
"FTSJ3","Q8IY81",34493.4348966667,26318.929688,"nonmito",""
"FUBP1","Q96AE4-2",142104.5,162432.66252,"nonmito",""
"FUBP3","Q96I24",71511.79948,77092.501564,"nonmito",""
"FUCA1","P04066",51034.1119833333,56209.554688,"nonmito",""
"FUCA2","Q9BTY2",16485.6149066667,20219.803126,"nonmito",""
"FUNDC2","Q9BWH2",31557.46094,27305.372266,"mito",""
"FUS","P35637;P35637-2",191884.348966667,177760.13128,"nonmito",""
"FUT11","Q495W5-2",23999.7695333333,19316.488088,"nonmito",""
"FUT8","Q9BYC5",39418.1966133333,28880.539062,"nonmito",""
"FXR1","P51114",69144.0755233333,81457.384376,"nonmito",""
"FXR2","P51116",34827.4388033333,33437.715626,"nonmito",""
"FYCO1","Q9BQS8;Q9BQS8-4",23457.5546866667,33305.775002,"nonmito",""
"FYTTD1","Q96QD9",29958.8444033333,39684.550782,"nonmito",""
"FZD2","Q14332",26961.2220033333,19065.77871,"nonmito",""
"FZD7","O75084",93995.51562,36111.86133,"nonmito",""
"G3BP1","Q13283",274462.125,309476.15004,"nonmito",""
"G3BP2","Q9UN86",84369.94271,91879.182816,"nonmito",""
"G6PD","P11413;P11413-2;P11413-3",505777.5521,456848.78752,"nonmito",""
"GAA","P10253",183532.067733333,78212.711714,"nonmito",""
"GABARAPL2","P60520",24053.9843766667,51812.474222,"nonmito",""
"GABPA","Q06546",19912.05534,12403.071094,"nonmito",""
"GADD45GIP1","Q8TAE8",37317.6901066667,54991.157816,"mito","Ribo"
"GAK","O14976",29879.6783833333,35781.590232,"nonmito",""
"GALE","Q14376",54524.4648433333,63773.23047,"nonmito",""
"GALK1","P51570;P51570-2",94620.3229166667,112615.25938,"nonmito",""
"GALM","Q96C23",41712.1744833333,50242.948438,"nonmito",""
"GALNS","P34059",51463.8645833333,38145.510158,"nonmito",""
"GALNT1","Q10472",28526.2773433333,21289.73125,"nonmito",""
"GALNT10","Q86SR1",28985.95117,27952.68203,"nonmito",""
"GALNT2","Q10471",71198.1692733333,91663.11719,"nonmito",""
"GALNT4","Q8N4A0",17127.7874366667,20046.534572,"nonmito",""
"GALNT5","Q7Z7M9",59329.4713533333,42030.354688,"nonmito",""
"GALNT7","Q86SF2",18172.8053366667,30726.47383,"nonmito",""
"GALT","P07902",26278.1393233333,28515.417578,"nonmito",""
"GAMT","Q14353",62311.09375,65768.40391,"nonmito",""
"GAN","Q9H2C0",17882.7454433333,14580.4275396,"nonmito",""
"GANAB","Q14697",677231.5625,559752.26876,"nonmito",""
"GANAB","Q14697-2",97894.8697933333,66599.373828,"nonmito",""
"GAPDH","P04406",6080660.83333333,7126065.2,"nonmito",""
"GAPVD1","Q14C86;Q14C86-2;Q14C86-4;Q14C86-5;Q14C86-6",42457.89974,41218.229688,"nonmito",""
"GAR1","Q9NY12;Q9NY12-2",29657.6419266667,21380.129882,"nonmito",""
"GARS1","P41250",600401.666666667,380018.96876,"mito",""
"GART","P22102",83599.7135433333,80538.459376,"nonmito",""
"GAS6","Q14393;Q14393-1;Q14393-3",11537.8434266667,31516.02617,"nonmito",""
"GATAD2A","Q86YP4;Q86YP4-2;Q86YP4-3",13127.4121066667,18642.94414,"nonmito",""
"GATAD2B","Q8WXI9",6626.36165366667,13814.677833,"nonmito",""
"GATD1","Q8NB37",67070.3841133333,55283.839064,"nonmito",""
"GBA","P04062;P04062-2;P04062-4",200896.468766667,194487.14376,"nonmito",""
"GBE1","Q04446",239674.531233333,231617.96876,"nonmito",""
"GBF1","Q92538;Q92538-2;Q92538-3",56677.1432333333,52953.4625,"nonmito",""
"GBP1","P32455",98876.33073,79644.935154,"nonmito",""
"GBP2","P32456",28001.0488266667,23807.145702,"nonmito",""
"GCC2","Q8IWJ2",14527.5250666667,11837.560548,"nonmito",""
"GCDH","Q92947",28174.56901,34702.180862,"mito",""
"GCLC","P48506",32924.2324233333,35818.86211,"nonmito",""
"GCLM","P48507",101167.22915,89819.592188,"nonmito",""
"GCN1","Q92616",84994.5651033333,85484.517194,"nonmito",""
"GDAP2","Q9NXN4;Q9NXN4-2",9037.537111,7513.2044922,"nonmito",""
"GDE1","Q9NZC3",18807.5091166667,18064.951172,"nonmito",""
"GDI1","P31150",264471.6146,204607.23128,"nonmito",""
"GDI2","P50395",519456.010433333,445296.20626,"nonmito",""
"GEMIN4","P57678",25092.0709633333,27893.412108,"nonmito",""
"GEMIN5","Q8TEQ6",28038.2304666667,26070.421092,"nonmito",""
"GEMIN6","Q8WXD5",16187.5934266667,18407.592382,"nonmito",""
"GET1","O00258;O00258-2",33792.30599,22871.734376,"nonmito",""
"GET3","O43681",209116.453133333,207857.08126,"nonmito",""
"GET4","Q7L5D6",26956.48112,36726.732034,"nonmito",""
"GFM1","Q96RP9",30100.5201866667,43142.049998,"mito",""
"GFM2","Q969S9;Q969S9-2;Q969S9-3",27626.9069033333,27303.339062,"mito",""
"GFPT1","Q06210;Q06210-2",147282.093766667,160533.71564,"nonmito",""
"GFPT2","O94808",226297.140633333,100953.092188,"nonmito",""
"GGA1","Q9UJY5;Q9UJY5-3;Q9UJY5-4;Q9UJY5-6",22866.8190133333,19804.505272,"nonmito",""
"GGCT","O75223",42754.0065133333,27536.80469,"nonmito",""
"GGCX","P38435",52508.8724,66274.238282,"nonmito",""
"GGH","Q92820",59058.2500033333,35193.851562,"nonmito",""
"GGPS1","O95749",22339.5091133333,14518.298244,"nonmito",""
"GGT7","Q9UJ14",18882.79427,21129.79336,"nonmito",""
"GHDC","Q8N2G8;Q8N2G8-3",40611.1028666667,21047.6303714,"nonmito",""
"GHITM","Q9H3K2",45162.71875,50093.210548,"mito",""
"GIGYF2","Q6Y7W6;Q6Y7W6-4;Q6Y7W6-5",33145.8457033333,41050.457812,"nonmito",""
"GIPC1","O14908",57898.41797,84255.17344,"nonmito",""
"GIT1","Q9Y2X7;Q9Y2X7-3",21138.5227833333,27477.572658,"nonmito",""
"GIT2","Q14161",25110.5631533333,25703.538674,"nonmito",""
"GJA1","P17302",19454.8404933333,23971.6701166,"nonmito",""
"GK","P32189;P32189-1;P32189-2;P32189-4",17947.6608066667,26469.441798,"nonmito",""
"GLA","P06280",20728.4335966667,17208.864844,"nonmito",""
"GLB1","P16278;P16278-3",359035.6771,176912.73752,"nonmito",""
"GLCE","O94923",10939.9160156667,11791.7478528,"nonmito",""
"GLE1","Q53GS7;Q53GS7-2",11179.8639333333,8766.1478516,"nonmito",""
"GLG1","Q92896;Q92896-2",105201.760433333,72842.81875,"nonmito",""
"GLIPR1","P48060",35442.43815,57126.110156,"nonmito",""
"GLIPR2","Q9H4G4",286965.291666667,142704.92658,"nonmito",""
"GLMN","Q92990",29851.39779,24824.853904,"nonmito",""
"GLMP","Q8WWB7;Q8WWB7-2",83994.0468733333,85928.473438,"nonmito",""
"GLO1","Q04760;Q04760-2",283865.437533333,233387.6125,"nonmito",""
"GLOD4","Q9HC38;Q9HC38-2",112050.1953,105680.031238,"mito",""
"GLRX3","O76003",104962.24478,127714.4672,"nonmito",""
"GLS","O94925-3",149291.083366667,175681.575,"mito",""
"GLS","O94925",169402.5469,222293.62188,"mito",""
"GLT8D1","Q68CQ7",84175.6041666667,74348.747658,"nonmito",""
"GLT8D2","Q9H1C3",15572.78841,14932.261718,"nonmito",""
"GLTP","Q9NZD2",45982.5651066667,55594.46797,"nonmito",""
"GLUD1","P00367",247783.234366667,287039.01252,"mito",""
"GLUL","P15104",38060.03125,28956.545312,"nonmito",""
"GLYR1","Q49A26;Q49A26-2;Q49A26-3;Q49A26-5",33941.3737,26071.776952,"nonmito",""
"GM2A","P17900",31430.6477866667,22939.810156,"nonmito",""
"GMDS","O60547;O60547-2",35397.79557,27506.882812,"nonmito",""
"GMFB","P60983",55577.88021,71219.216408,"nonmito",""
"GMPPA","Q96IJ6",88360.7500033333,104200.16718,"nonmito",""
"GMPPB","Q9Y5P6;Q9Y5P6-2",171445.895833333,134084.20784,"nonmito",""
"GMPR2","Q9P2T1",46607.3320333333,36236.088282,"nonmito",""
"GMPS","P49915",58211.5898433333,51787.360936,"nonmito",""
"GNA11","P29992",194954.182333333,150735.62814,"nonmito",""
"GNA12","Q03113",20184.9999966667,22939.271876,"nonmito",""
"GNA13","Q14344",74097.4505233333,56776.41797,"nonmito",""
"GNAI1","P63096;P63096-2",62763.0286466667,48810.340624,"nonmito",""
"GNAI2","P04899;P04899-2;P04899-3;P04899-5;P04899-6",452896.9271,370938.87504,"nonmito",""
"GNAI3","P08754",180098.349,90569.984366,"nonmito",""
"GNAQ","P50148",101267.5052,75911.13672,"nonmito",""
"GNAS","P63092;P63092-4;Q5JWF2",194290.343766667,144951.56564,"nonmito",""
"GNB1","P62873;P62873-2",507884.260433333,387792.16252,"nonmito",""
"GNB1L","Q9BYB4",21825.3535133333,24532.962892,"nonmito",""
"GNB2","P62879",760094.541666667,624360.175,"nonmito",""
"GNB4","Q9HAV0",106714.794293333,75740.081252,"nonmito",""
"GNE","Q9Y223;Q9Y223-2",35361.8112,35795.1,"nonmito",""
"GNG12","Q9UBI6",28448.1738266667,80173.357814,"nonmito",""
"GNL1","P36915",66891.0911466667,58839.207814,"nonmito",""
"GNL2","Q13823",17859.78516,14162.9238282,"nonmito",""
"GNL3","Q9BVP2;Q9BVP2-2",45662.7330733333,38103.246094,"nonmito",""
"GNPAT","O15228",15970.2858066667,18952.277344,"nonmito",""
"GNPDA1","P46926",108806.2057,166297.83124,"nonmito",""
"GNPDA2","Q8TDQ7",102669.234353333,88283.678124,"nonmito",""
"GNPNAT1","Q96EK6",75017.4817733333,52676.305468,"nonmito",""
"GNS","P15586",255662.635433333,226395.27814,"nonmito",""
"GOLGA1","Q92805",13942.5016266667,17191.225194,"nonmito",""
"GOLGA2","Q08379",43849.4739566667,34279.859768,"nonmito",""
"GOLGA3","Q08378",35955.9583333333,35576.584768,"nonmito",""
"GOLGA4","Q13439;Q13439-3;Q13439-4;Q13439-5",18112.0117233333,23669.654296,"nonmito",""
"GOLGA5","Q8TBA6",31946.4850266667,26666.528516,"nonmito",""
"GOLGA7","Q7Z5G4;Q7Z5G4-3",89757.92448,91458.659376,"nonmito",""
"GOLGB1","Q14789;Q14789-2",20171.3580733333,20473.777538,"nonmito",""
"GOLIM4","O00461",41724.83203,49411.753126,"nonmito",""
"GOLM1","Q8NBJ4;Q8NBJ4-2",9201.53580733333,9100.2891594,"nonmito",""
"GOLM2","Q6P4E1;Q6P4E1-5",18350.5917963333,14863.48828,"nonmito",""
"GOLPH3","Q9H4A6",21661.1009133333,19517.770704,"mito",""
"GOLPH3L","Q9H4A5",77634.0651066667,77356.49844,"nonmito",""
"GOLT1B","Q9Y3E0",289891.312533333,321665.63754,"nonmito",""
"GOPC","Q9HD26;Q9HD26-2",64232.5390633333,44905.157812,"nonmito",""
"GORASP2","Q9H8Y8;Q9H8Y8-3",190823.510433333,119514.72188,"nonmito",""
"GOSR1","O95249",42216.3079466667,37746.627344,"nonmito",""
"GOSR2","O14653;O14653-2;O14653-3",34445.5188833333,38353.634376,"nonmito",""
"GOT1","P17174",203664.880233333,161566.90468,"nonmito",""
"GOT2","P00505",182984.3177,223896.84064,"mito",""
"GPAA1","O43292",34296.85547,59309.326562,"nonmito",""
"GPALPP1","Q8IXQ4",25785.68815,25260.173048,"nonmito",""
"GPAM","Q9HCL2",29406.76953,18670.695506,"mito",""
"GPAT4","Q86UL3",15136.4931633333,23850.623048,"nonmito",""
"GPCPD1","Q9NPB8",57285.4375,32308.923828,"nonmito",""
"GPD1L","Q8N335",13609.7405566667,11008.481445,"nonmito",""
"GPD2","P43304",79733.3020833333,76436.728902,"mito",""
"GPHN","Q9NQX3;Q9NQX3-2",66024.3893233333,52028.722656,"nonmito",""
"GPI","P06744;P06744-2",279632.250033333,271844.33438,"nonmito",""
"GPKOW","Q92917",50182.33073,38997.353516,"nonmito",""
"GPN1","Q9HCN4;Q9HCN4-2;Q9HCN4-3;Q9HCN4-4;Q9HCN4-5",25816.3756533333,22082.516406,"nonmito",""
"GPNMB","Q14956;Q14956-2",333700.2396,338275.22502,"nonmito",""
"GPR107","Q5VW38-2",34381.7994766667,26274.91836,"nonmito",""
"GPR176","Q14439;Q14439-3",22672.8489566667,29729.822266,"nonmito",""
"GPR180","Q86V85",21281.3639333333,25950.390624,"nonmito",""
"GPRASP2","Q96D09",170009.447933333,136503.73908,"nonmito",""
"GPS1","Q13098-7",83087.40625,90901.968766,"nonmito",""
"GPSM1","Q86YR5;Q86YR5-4",29086.17643,27847.175782,"nonmito",""
"GPT2","Q8TD30",15180.2548833333,9977.5,"mito",""
"GPX1","P07203",95530.70573,108477.462502,"mito",""
"GPX4","P36969;P36969-2",56252.7070333333,57754.480472,"mito",""
"GPX7","Q96SL4",43681.00521,37019.220508,"nonmito",""
"GPX8","Q8TED1",330348.291666667,240422.61252,"nonmito",""
"GRAMD2B","Q96HH9",14385.7307933333,19642.94453,"nonmito",""
"GRB10","Q13322;Q13322-2;Q13322-3;Q13322-4",14306.7721366667,11382.9250006,"nonmito",""
"GRB2","P62993",57272.26172,72660.453908,"nonmito",""
"GREM1","O60565",17500.0999333333,101355.972662,"nonmito",""
"GRHPR","Q9UBQ7",129977.8099,105676.240636,"mito",""
"GRIPAP1","Q4V328",44132.64844,37978.351564,"nonmito",""
"GRK2","P25098",22231.6822933333,19830.844922,"nonmito",""
"GRN","P28799;P28799-3",79940.38021,87037.57345,"nonmito",""
"GRPEL1","Q9HAV7",24757.5026033333,29237.816406,"mito",""
"GRSF1","Q12849",38746.4361966667,46346.851954,"mito",""
"GRWD1","Q9BQ67",56404.4596366667,47482.48594,"nonmito",""
"GSDMD","P57764",44250.5820333333,40540.979688,"nonmito",""
"GSDME","O60443",76981.76823,79159.13282,"nonmito",""
"GSK3A","P49840",35744.4739566667,30036.925002,"nonmito",""
"GSK3B","P49841;P49841-2",40170.6757833333,36835.022266,"nonmito",""
"GSN","P06396-2",307499.5625,479538.81876,"nonmito",""
"GSPT1","P15170-2;P15170-3",103774.026033333,110678.010938,"nonmito",""
"GSPT2","Q8IYD1",24688.8886733333,20939.202344,"nonmito",""
"GSR","P00390;P00390-2;P00390-3",96973.40366,91977.626572,"mito",""
"GSS","P48637",91778.64844,107685.04221,"nonmito",""
"GSTK1","Q9Y2Q3",73362.4062533333,92701.029698,"mito",""
"GSTM2","P28161",150340.520833333,152137.83125,"nonmito",""
"GSTM3","P21266",108933.976533333,112185.8978616,"nonmito",""
"GSTM4","Q03013;Q03013-2",51548.6106766667,103841.745318,"nonmito",""
"GSTO1","P78417",347678.583366667,484215.17502,"nonmito",""
"GSTP1","P09211",1117967.08333333,1007606.525,"nonmito",""
"GSTT1","P30711",90293.3020833333,54354.063282,"nonmito",""
"GTF2B","Q00403",13551.9664733333,17833.29746,"nonmito",""
"GTF2E1","P29083",25713.66797,18419.991406,"nonmito",""
"GTF2E2","P29084",12309.79069,9067.0202158,"nonmito",""
"GTF2F1","P35269",29561.1673166667,41977.252348,"nonmito",""
"GTF2F2","P13984",26030.7330733333,30522.378516,"nonmito",""
"GTF2H1","P32780",9468.845216,7575.9095704,"nonmito",""
"GTF2H4","Q92759",8745.82926366667,16020.298826,"nonmito",""
"GTF2I","P78347;P78347-2;P78347-3;P78347-4",130330.955766667,154369.9703,"nonmito",""
"GTF3C1","Q12789;Q12789-3",14521.6236966667,10280.8698238,"nonmito",""
"GTF3C3","Q9Y5Q9",15878.1031866667,9916.9695308,"nonmito",""
"GTF3C4","Q9UKN8",21168.1536466667,17516.058202,"nonmito",""
"GTF3C5","Q9Y5Q8;Q9Y5Q8-2;Q9Y5Q8-3",18338.5950533333,15595.125196,"nonmito",""
"GTPBP1","O00178",56840.54297,44206.938278,"nonmito",""
"GTPBP4","Q9BZE4",55611.8919266667,50036.37969,"nonmito",""
"GTPBP6","O43824",10054.4576823333,9529.313671,"mito",""
"GUK1","Q16774-2",16547.71159,20617.663674,"mito",""
"GUSB","P08236;P08236-2;P08236-3",136007.638033333,45955.81836,"nonmito",""
"GXYLT1","Q4G148;Q4G148-2",24681.1145866667,22305.883594,"nonmito",""
"GYG1","P46976;P46976-2",103048.16928,113533.281266,"nonmito",""
"GYS1","P13807",57892.2044266667,57639.199998,"nonmito",""
"H1-0","P07305",201450.104166667,126030.673446,"nonmito",""
"H1-10","Q92522",75965.7343766667,67334.45625,"nonmito",""
"H1-2","P16403",680302.708333333,683610.8125,"nonmito",""
"H1-5","P16401",591440.291666667,592708.65626,"nonmito",""
"H3C1","P68431",1584973.875,1263936.25,"nonmito",""
"H4C1","P62805",4663235.83333333,3979054.55,"nonmito",""
"H6PD","O95479;O95479-2",93360.84896,54625.607814,"nonmito",""
"HABP4","Q5JVS0",16216.0605433333,31858.49883,"nonmito",""
"HACD3","Q9P035",125424.3047,164847.61252,"nonmito",""
"HACL1","Q9UJ83;Q9UJ83-2",23749.3854166667,21273.17422,"nonmito",""
"HADH","Q16836;Q16836-2;Q16836-3",73209.9270833333,80264.981252,"mito",""
