"genename","uniprot","mean_patient","mean_ctrl","mito","complex"
"ATP6V0A1","Q93050;Q93050-1;Q93050-3",130527,126080.84,"nonmito",""
"ATP6V0A2","Q9Y487",85947.6333333333,51003.98,"nonmito",""
"ATP6V0D1","P61421",181043.666666667,164327.8,"nonmito",""
"ATP6V1A","P38606",283436.333333333,184571.4,"nonmito",""
"ATP6V1B2","P21281",418318.333333333,242843.2,"nonmito",""
"ATP6V1C1","P21283",122491.666666667,91409.52,"nonmito",""
"ATP6V1D","Q9Y5K8",158162.333333333,87067.52,"nonmito",""
"ATP6V1E1","P36543",440894.666666667,267637.6,"nonmito",""
"ATP6V1F","Q16864;Q16864-2",117026.666666667,80883.78,"nonmito",""
"ATP6V1G1","O75348",186855.333333333,127645.6,"nonmito",""
"ATP6V1H","Q9UI12;Q9UI12-2",116007.333333333,77088.12,"nonmito",""
"ATP8B1","O43520",45160,57802.8666666667,"nonmito",""
"ATP8B2","P98198;P98198-3",14498.6333333333,41739.72,"nonmito",""
"ATP9A","O75110",42602.5666666667,67013.2,"nonmito",""
"ATPAF2","Q8N5M1",50228.0666666667,42224.4,"mito",""
"ATRN","O75882",31528.2333333333,24112.64,"nonmito",""
"ATXN10","Q9UBB4",67688.7,95765.34,"nonmito",""
"ATXN2","Q99700;Q99700-2;Q99700-4",48094.5333333333,64006.14,"nonmito",""
"ATXN2L","Q8WWM7;Q8WWM7-2;Q8WWM7-3;Q8WWM7-4;Q8WWM7-5;Q8WWM7-6;Q8WWM7-8;Q8WWM7-9",66333,61975.1,"nonmito",""
"AUP1","Q9Y679",78562.8333333333,78532.84,"nonmito",""
"AVEN","Q9NQS1",41478.8333333333,43688.7,"nonmito",""
"AXL","P30530",65454.6666666667,92051.58,"nonmito",""
"B2M","P61769",226701.666666667,80044.1,"nonmito",""
"B3GALT6","Q96L58",24184.7,38083.52,"nonmito",""
"B3GLCT","Q6Y288",40587.1333333333,32268.48,"nonmito",""
"B4GALT1","P15291;P15291-2",40237.1666666667,23162.32,"nonmito",""
"B4GAT1","O43505",45346,40269.8,"nonmito",""
"BABAM1","Q9NWV8",61734.8,66753.88,"nonmito",""
"BABAM2","Q9NXR7",91778.8666666667,77677.42,"nonmito",""
"BAD","Q92934",66534.8666666667,63660.025,"mito",""
"BAG2","O95816",146363,196331.8,"nonmito",""
"BAG3","O95817",98463.7,125507.82,"nonmito",""
"BAG5","Q9UL15;Q9UL15-2",44139.2,35151.28,"nonmito",""
"BAG6","P46379;P46379-2;P46379-3",54668.1,97281.6,"nonmito",""
"BAIAP2","Q9UQB8;Q9UQB8-2;Q9UQB8-3;Q9UQB8-4;Q9UQB8-5;Q9UQB8-6",48045.3666666667,45302.26,"nonmito",""
"BANF1","O75531",94960.9333333333,94030.84,"nonmito",""
"BASP1","P80723",95794.9,103851.62,"nonmito",""
"BAX","Q07812;Q07812-2;Q07812-8",316447.666666667,224282.8,"mito",""
"BAZ1A","Q9NRL2",28247.9,40474.36,"nonmito",""
"BAZ1B","Q9UIG0;Q9UIG0-2",32782.2666666667,32595.22,"nonmito",""
"BCAP29","Q9UHQ4",37439.2333333333,36249.4,"nonmito",""
"BCAP31","P51572;P51572-2",115454.333333333,83671.44,"nonmito",""
"BCAR1","P56945;P56945-2;P56945-3;P56945-5;P56945-6;P56945-7;P56945-8",79519.4666666667,71523.86,"nonmito",""
"BCAR3","O75815",50981.9,56532.38,"nonmito",""
"BCAS3","Q9H6U6;Q9H6U6-2;Q9H6U6-3;Q9H6U6-7;Q9H6U6-8",64344.3666666667,50701.36,"nonmito",""
"BCAT1","P54687",153382.666666667,164075.46,"nonmito",""
"BCAT2","O15382",69201.3,45993.14,"mito",""
"BCCIP","Q9P287",56497.0333333333,71876.16,"nonmito",""
"BCKDHA","P12694",111586.333333333,107343.48,"mito",""
"BCKDHB","P21953",63714.8666666667,66231.1,"mito",""
"BCL10","O95999",106731.666666667,96287.02,"nonmito",""
"BCL2L1","Q07817;Q07817-3",69088.1,87611.42,"mito",""
"BCL2L13","Q9BXK5",53045,60394.38,"mito",""
"BCL7B","Q9BQE9;Q9BQE9-4",90837.05,157341,"nonmito",""
"BCLAF1","Q9NYF8;Q9NYF8-2",55873.2,52449.68,"nonmito",""
"BCR","P11274;P11274-2",42868.3333333333,66670.575,"nonmito",""
"BCS1L","Q9Y276",44796.5666666667,54290.44,"mito",""
"BDH2","Q9BUT1",132732,82098.84,"nonmito",""
"BET1","O15155",87590.9333333333,83641.72,"nonmito",""
"BET1L","Q9NYM9",58780.5,77219.46,"nonmito",""
"BGN","P21810",223216.333333333,89688.48,"nonmito",""
"BICC1","Q9H694",57835.4333333333,30217.38,"nonmito",""
"BICD2","Q8TD16;Q8TD16-2",46495.2,57878.98,"nonmito",""
"BID","P55957;P55957-2",51744.7666666667,61729.72,"mito",""
"BIN1","O00499;O00499-11;O00499-2;O00499-6",62839.2333333333,68054.8,"nonmito",""
"BIRC6","Q9NR09",22117.5333333333,29658.18,"nonmito",""
"BLMH","Q13867",110283.666666667,73515.78,"nonmito",""
"BLOC1S3","Q6QNY0",49470.5,77019.72,"nonmito",""
"BLOC1S4","Q9NUP1",82029.0666666667,88773.9,"nonmito",""
"BLVRA","P53004",224701.333333333,212567.6,"nonmito",""
"BLVRB","P30043",239176.666666667,187920.2,"nonmito",""
"BMP2K","Q9NSY1",52914.5,87760.94,"nonmito",""
"BMS1","Q14692",46121.2,35555.92,"nonmito",""
"BNIP1","Q12981",136898.666666667,108748.82,"nonmito",""
"BNIP2","Q12982;Q12982-2",105637.766666667,103062,"nonmito",""
"BNIP3L","O60238;O60238-2",51568.5333333333,30566.88,"mito",""
"BOLA2","Q9H3K6",128536.666666667,101933.2,"nonmito",""
"BOP1","Q14137",77240.5333333333,65330.12,"nonmito",""
"BPGM","P07738",66953.5333333333,44067.16,"nonmito",""
"BPHL","Q86WA6;Q86WA6-2",43563.3666666667,48817.64,"mito",""
"BPNT1","O95861",139990.333333333,129288.4,"nonmito",""
"BPNT2","Q9NX62",99282.5666666667,107870.84,"nonmito",""
"BRAT1","Q6PJG6",30062,38231.18,"nonmito",""
"BRCC3","P46736;P46736-2;P46736-3",41661.4666666667,28668.06,"nonmito",""
"BRD4","O60885",44404.9666666667,49274.8,"nonmito",""
"BRIX1","Q8TDN6",66550.4,64062.66,"nonmito",""
"BROX","Q5VW32",98391.8333333333,64956.8,"nonmito",""
"BSG","P35613;P35613-2",396717,223820.4,"nonmito",""
"BST1","Q10588",310381.666666667,79025.36,"nonmito",""
"BTF3","P20290",149306.666666667,124741,"nonmito",""
"BTF3L4","Q96K17",148944.333333333,93153.16,"nonmito",""
"BUB3","O43684;O43684-2",184110,174758.6,"nonmito",""
"BUD31","P41223",95004.7666666667,80287.88,"nonmito",""
"BYSL","Q13895",50280.8,58322.74,"nonmito",""
"BZW1","Q7L1Q6;Q7L1Q6-3;Q7L1Q6-4",139333.333333333,200818,"nonmito",""
"BZW2","Q9Y6E2",67582.6666666667,118162.6,"nonmito",""
"C11orf54","Q9H0W9;Q9H0W9-2",193599.666666667,107549.6,"nonmito",""
"C11orf68","Q9H3H3",106631.666666667,113282.2,"nonmito",""
"C11orf98","E9PRG8",61467.8666666667,52631.26,"nonmito",""
"C17orf75","Q9HAS0",37806.9666666667,42701.76,"nonmito",""
"C1GALT1","Q9NS00",100869,73021.08,"nonmito",""
"C1GALT1C1","Q96EU7",25380.0333333333,40122.12,"nonmito",""
"C1orf198","Q9H425",328116,96197.9,"nonmito",""
"C1QBP","Q07021",317337.333333333,227462.4,"mito",""
"C1QTNF5","Q9BXJ0",80221.1,83907.825,"nonmito",""
"C20orf27","Q9GZN8;Q9GZN8-2",137463,178342.8,"nonmito",""
"C2CD5","Q86YS7-2;Q86YS7-3;Q86YS7-4",55163.3666666667,56733.68,"nonmito",""
"C3orf38","Q5JPI3;Q5JPI3-2",28878.8,44491.125,"nonmito",""
"C4A","P0C0L4;P0C0L4-2",137904,157480.2,"nonmito",""
"C5orf51","A6NDU8",123894,190069,"nonmito",""
"C7orf25","Q9BPX7;Q9BPX7-2",111003.7,73172.55,"nonmito",""
"C7orf50","Q9BRJ6",73586.7,45297.84,"nonmito",""
"C8orf82","Q6P1X6",57830.6666666667,54998.42,"mito",""
"C9orf64","Q5T6V5",90312.1333333333,91085.6,"nonmito",""
"CAB39","Q9Y376",55241.4666666667,72518.26,"nonmito",""
"CACNA2D1","P54289;P54289-4;P54289-5",85922.8666666667,89576.54,"nonmito",""
"CACYBP","Q9HB71",129011.666666667,153966.6,"nonmito",""
"CAD","P27708",115930,134021,"nonmito",""
"CALCOCO1","Q9P1Z2;Q9P1Z2-2;Q9P1Z2-3",60787.3,55880.1,"nonmito",""
"CALCOCO2","Q13137;Q13137-3;Q13137-4",54156.3,34462.94,"nonmito",""
"CALD1","Q05682-5",383755,219571.8,"nonmito",""
"CALD1","Q05682;Q05682-2;Q05682-6",366544.666666667,189993.4,"nonmito",""
"CALHM2","Q9HA72",26761.55,19753.2,"nonmito",""
"CALHM5","Q8N5C1",32849.1666666667,22772.525,"nonmito",""
"CALML3","P27482",120746.333333333,117981.22,"nonmito",""
"CALR","P27797",1006691,922185.4,"nonmito",""
"CALU","O43852-2;O43852-4",129572.333333333,173040.6,"nonmito",""
"CALU","O43852;O43852-3",409621,364833,"nonmito",""
"CAMK1","Q14012",23497.9666666667,48198.36,"nonmito",""
"CAMK2D","Q13557;Q13557-10;Q13557-11;Q13557-6;Q13557-8",209866,210654.2,"nonmito",""
"CAMK2G","Q13555-11;Q13555-5;Q13555-6",92198.2666666667,95505.62,"nonmito",""
"CAMKK2","Q96RR4;Q96RR4-2;Q96RR4-3;Q96RR4-4;Q96RR4-5;Q96RR4-6;Q96RR4-7",22132.05,35162.46,"nonmito",""
"CAMSAP2","Q08AD1;Q08AD1-2;Q08AD1-3",41374.4666666667,28851.32,"nonmito",""
"CAND1","Q86VP6",188802,208919.6,"nonmito",""
"CANX","P27824;P27824-2",224627.333333333,197467,"nonmito",""
"CAP1","Q01518",329504.333333333,304870.8,"nonmito",""
"CAP2","P40123",215346,185600.4,"nonmito",""
"CAPG","P40121",394378.333333333,266457.4,"nonmito",""
"CAPN1","P07384",288380.333333333,371663.6,"nonmito",""
"CAPN2","P17655",272401.666666667,377223.6,"nonmito",""
"CAPN5","O15484",30956.6666666667,39044.46,"nonmito",""
"CAPN7","Q9Y6W3",46945.3,43455.34,"nonmito",""
"CAPNS1","P04632",312658.333333333,432844.4,"nonmito",""
"CAPRIN1","Q14444;Q14444-2",111257,170412.8,"nonmito",""
"CAPZA1","P52907",274482.333333333,215932.8,"nonmito",""
"CAPZA2","P47755",299554,230727.2,"nonmito",""
"CAPZB","P47756-2",341022,334271.4,"nonmito",""
"CARD19","Q96LW7-2",49853.3333333333,79029.8,"nonmito",""
"CARHSP1","Q9Y2V2",178252,166608.2,"nonmito",""
"CARM1","Q86X55;Q86X55-1",83929.7333333333,106021.02,"nonmito",""
"CARS1","P49589-3",164829.333333333,134114.2,"nonmito",""
"CARS2","Q9HA77",123843.333333333,164643,"mito",""
"CASK","O14936;O14936-3",66146.6666666667,59263.68,"nonmito",""
"CASP1","P29466;P29466-2",82409.9666666667,49283.1333333333,"nonmito",""
"CASP14","P31944",159564,42729.7333333333,"nonmito",""
"CASP3","P42574",112742.666666667,82049.54,"mito",""
"CASP4","P49662;P49662-2",27312.9333333333,31886.6,"nonmito",""
"CASP6","P55212",62182.5,63472.46,"nonmito",""
"CASP7","P55210;P55210-3",71225.8,29308.24,"nonmito",""
"CASP8","Q14790;Q14790-2;Q14790-3;Q14790-4;Q14790-9",99091.5666666667,101875.3,"mito",""
"CAST","P20810-6",102457.533333333,136963.96,"nonmito",""
"CAT","P04040",103006.333333333,107905.04,"mito",""
"CAV1","Q03135",1107926.66666667,1363922,"nonmito",""
"CAV1","Q03135-2",561283.666666667,640070.2,"nonmito",""
"CAV2","P51636",166391.666666667,219925.2,"nonmito",""
"CAVIN1","Q6NZI2",595228.333333333,739603,"nonmito",""
"CAVIN2","O95810",117952.666666667,123991.55,"nonmito",""
"CAVIN3","Q969G5",436727.666666667,665521.8,"nonmito",""
"CBFB","Q13951",155843,160942.2,"nonmito",""
"CBL","P22681",62521.1666666667,91700.04,"nonmito",""
"CBLB","Q13191",56546.2,62865.82,"nonmito",""
"CBR1","P16152",587506,576600.6,"nonmito",""
"CBR3","O75828",99658.9,107185.14,"mito",""
"CBX1","P83916",79410.1,68240.7,"nonmito",""
"CBX3","Q13185",157122.666666667,113179.72,"nonmito",""
"CBX5","P45973",38080.9,38101.66,"nonmito",""
"CC2D1A","Q6P1N0",92325.4333333333,79553.7,"nonmito",""
"CC2D1B","Q5T0F9-2",38490.7,59149.74,"nonmito",""
"CCAR1","Q8IX12;Q8IX12-2",62105.2333333333,59907.24,"nonmito",""
"CCAR2","Q8N163",87070.6333333333,109284.84,"nonmito",""
"CCDC12","Q8WUD4",82419.5333333333,108492.02,"nonmito",""
"CCDC124","Q96CT7",124767.666666667,105439.8,"nonmito",""
"CCDC134","Q9H6E4",24212.0666666667,27638.3333333333,"nonmito",""
"CCDC22","O60826",79847.0666666667,80574.16,"nonmito",""
"CCDC25","Q86WR0",47640.6333333333,45713.46,"nonmito",""
"CCDC43","Q96MW1",93562.2,72441.45,"nonmito",""
"CCDC47","Q96A33",98146.5666666667,91054.78,"nonmito",""
"CCDC50","Q8IVM0",134381.666666667,85156.26,"nonmito",""
"CCDC6","Q16204",109819.333333333,129537.8,"nonmito",""
"CCDC80","Q76M96;Q76M96-2",53182.8666666667,45001.525,"nonmito",""
"CCDC86","Q9H6F5",40239.2333333333,44584.06,"nonmito",""
"CCDC88A","Q3V6T2;Q3V6T2-2",71015.3666666667,37276.42,"nonmito",""
"CCDC9","Q9Y3X0",22173.6333333333,23885.22,"nonmito",""
"CCDC90B","Q9GZT6;Q9GZT6-2",20638.55,41141.325,"mito",""
"CCDC93","Q567U6",64231.1,58037.66,"nonmito",""
"CCDC9B","Q6ZUT6;Q6ZUT6-4",30463.7,19204.5,"nonmito",""
"CCM2","Q9BSQ5",35256.3333333333,46308.22,"nonmito",""
"CCN1","O00622",101649.266666667,74758.66,"nonmito",""
"CCN2","P29279",303228.333333333,109748.08,"nonmito",""
"CCND1","P24385",67373.9333333333,127396.36,"nonmito",""
"CCNH","P51946",57282.4333333333,41255.9,"nonmito",""
"CCNY","Q8ND76",42327.9666666667,56311.96,"nonmito",""
"CCNYL1","Q8N7R7;Q8N7R7-3",33946.2333333333,33418.46,"nonmito",""
"CCS","O14618",121839,127474.6,"nonmito",""
"CCT2","P78371",226274.333333333,273682.6,"nonmito",""
"CCT3","P49368",269592.333333333,294654.4,"nonmito",""
"CCT4","P50991",258625.666666667,275861.6,"nonmito",""
"CCT5","P48643",180001,222949.2,"nonmito",""
"CCT6A","P40227",289663.333333333,387695.2,"nonmito",""
"CCT7","Q99832",201972.666666667,238886,"nonmito",""
"CCT8","P50990",287881.666666667,343209,"nonmito",""
"CD109","Q6YHK3",23478.4333333333,60236.74,"nonmito",""
"CD151","P48509",297837,389258.4,"nonmito",""
"CD248","Q9HCU0",96832.1666666667,91015.62,"nonmito",""
"CD276","Q5ZPR3;Q5ZPR3-4",123635.666666667,73761.26,"nonmito",""
"CD2AP","Q9Y5K6",61279.0333333333,58721.36,"nonmito",""
"CD2BP2","O95400",68616.2,71251.2,"nonmito",""
"CD44","P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8",379202.333333333,409497.2,"nonmito",""
"CD46","P15529-2;P15529-3;P15529-4;P15529-5;P15529-6;P15529-7",55623.6,53353.3,"nonmito",""
"CD47","Q08722;Q08722-2;Q08722-3;Q08722-4",500017,367208.8,"nonmito",""
"CD55","P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7",86404.8,56889,"nonmito",""
"CD59","P13987;P13987-2",702602.333333333,836392.2,"nonmito",""
"CD63","P08962;P08962-2;P08962-3",555028,307593.2,"nonmito",""
"CD81","P60033",853980,701645.6,"nonmito",""
"CD82","P27701",133924.666666667,115891.7,"nonmito",""
"CDC123","O75794",41206.3,41996.88,"nonmito",""
"CDC16","Q13042",48113.6,49165.66,"nonmito",""
"CDC23","Q9UJX2",50365.4,51564,"nonmito",""
"CDC27","P30260;P30260-2",30243.0666666667,26364.3,"nonmito",""
"CDC34","P49427",54745.7333333333,57412.18,"nonmito",""
"CDC37","Q16543",145812,147984,"nonmito",""
"CDC40","O60508",51450.9666666667,53682.4666666667,"nonmito",""
"CDC42","P60953",489274.666666667,456592.6,"nonmito",""
"CDC42BPA","Q5VT25;Q5VT25-2;Q5VT25-4;Q5VT25-5",53944.8333333333,58664.24,"nonmito",""
"CDC42BPB","Q9Y5S2",58030.9666666667,53052.1,"nonmito",""
"CDC42EP1","Q00587;Q00587-2",136225.666666667,66939.98,"nonmito",""
"CDC42EP3","Q9UKI2",180297.666666667,135768.26,"nonmito",""
"CDC42EP4","Q9H3Q1",69947.2666666667,36374.3,"nonmito",""
"CDC5L","Q99459",73073.6666666667,73490.58,"nonmito",""
"CDC73","Q6P1J9",49969.2333333333,55544.34,"nonmito",""
"CDH11","P55287",68909.2,57566.2,"nonmito",""
"CDH13","P55290;P55290-4",96629.0333333333,56539.2,"nonmito",""
"CDH2","P19022;P19022-2",103604.333333333,109935.92,"nonmito",""
"CDIPT","O14735",266675.333333333,175321.8,"nonmito",""
"CDK1","P06493",94266.0666666667,101847.54,"nonmito",""
"CDK11B","P21127;P21127-2;P21127-3;P21127-6;P21127-8;P21127-9",41421.6666666667,51883.44,"nonmito",""
"CDK16","Q00536;Q00536-2;Q00536-3",56333.0333333333,107698.74,"nonmito",""
"CDK17","Q00537;Q00537-2",45872,60278.5,"nonmito",""
"CDK2","P24941;P24941-2",64549.7666666667,72713.24,"nonmito",""
"CDK4","P11802",65202.9666666667,72409.54,"nonmito",""
"CDK5","Q00535",68606.7666666667,48829.78,"nonmito",""
"CDK5RAP3","Q96JB5",65567.4,97019.56,"nonmito",""
"CDK6","Q00534",87720.1333333333,40469.2,"nonmito",""
"CDK7","P50613",79844.2333333333,67567.44,"nonmito",""
"CDKN1A","P38936",144260.333333333,94025.8,"nonmito",""
"CDKN2AIP","Q9NXV6",29177.9333333333,31373.26,"nonmito",""
"CDR2L","Q86X02",54597.5666666667,50100.76,"nonmito",""
"CDS2","O95674",61665.1333333333,22449.96,"nonmito",""
"CDV3","Q9UKY7",98500.7666666667,55351.88,"nonmito",""
"CEBPB","P17676;P17676-2",85221.5666666667,49554.76,"nonmito",""
"CEBPZ","Q03701",47095.6666666667,64525.5,"nonmito",""
"CELF1","Q92879;Q92879-2;Q92879-3;Q92879-4;Q92879-6",65372.3,75029.64,"nonmito",""
"CELF2","O95319;O95319-2;O95319-3;O95319-4;O95319-5",58979.8333333333,42804.1,"nonmito",""
"CEMIP","Q8WUJ3",72953.9333333333,94143.78,"nonmito",""
"CEMIP2","Q9UHN6",41164.1,22305.35,"nonmito",""
"CEP170","Q5SW79",55654,69603.54,"nonmito",""
"CEP41","Q9BYV8",26190.4666666667,39344.48,"nonmito",""
"CEP55","Q53EZ4",89938.6,74524.78,"nonmito",""
"CERCAM","Q5T4B2;Q5T4B2-2",117593,124966.6,"nonmito",""
"CERS2","Q96G23",143381,166173.4,"nonmito",""
"CERS5","Q8N5B7;Q8N5B7-2",40645.1333333333,34812.15,"nonmito",""
"CERT1","Q9Y5P4;Q9Y5P4-2;Q9Y5P4-3",72724.5666666667,56491.92,"nonmito",""
"CES2","O00748;O00748-4",49988.3666666667,63515.3,"nonmito",""
"CETN2","P41208",61935.6,49696.4,"nonmito",""
"CFAP20","Q9Y6A4",112424.333333333,66902.36,"nonmito",""
"CFAP298","P57076",35087.9333333333,31780.5,"nonmito",""
"CFAP410","O43822;O43822-2;O43822-3;O43822-4",51738.7333333333,30821.68,"nonmito",""
"CFDP1","Q9UEE9",147060.666666667,123286.18,"nonmito",""
"CFL1","P23528",647738.333333333,629026.6,"nonmito",""
"CFL2","Q9Y281;Q9Y281-3",377415.333333333,374914.2,"nonmito",""
"CGGBP1","Q9UFW8",37915.5333333333,41701.525,"nonmito",""
"CHAMP1","Q96JM3",13914.1466666667,21436.96,"nonmito",""
"CHCHD3","Q9NX63",86443.4333333333,60340.24,"mito",""
"CHD1L","Q86WJ1;Q86WJ1-2",27385.5333333333,35914.02,"nonmito",""
"CHD3","Q12873;Q12873-2;Q12873-3",62213.05,69285.5666666667,"nonmito",""
"CHD4","Q14839;Q14839-2",45134.5666666667,59653.04,"nonmito",""
"CHERP","Q8IWX8",99201.6333333333,32073.42,"nonmito",""
"CHID1","Q9BWS9",120564.666666667,70001.24,"nonmito",""
"CHKB","Q9Y259",101256.733333333,73312.46,"nonmito",""
"CHM","P24386",52333.9333333333,43469.02,"nonmito",""
"CHMP1A","Q9HD42",99763.9,95337.76,"nonmito",""
"CHMP1B","Q7LBR1",144247,119380.18,"nonmito",""
"CHMP2A","O43633",90084.6333333333,102238.32,"nonmito",""
"CHMP2B","Q9UQN3",167801.666666667,107485.44,"nonmito",""
"CHMP3","Q9Y3E7",107139.666666667,122847.8,"nonmito",""
"CHMP4A","Q9BY43;Q9BY43-2",96919.1,70048.74,"nonmito",""
"CHMP4B","Q9H444",224680.333333333,177662,"nonmito",""
"CHMP5","Q9NZZ3",168583,62971.34,"nonmito",""
"CHMP6","Q96FZ7",162829.666666667,89263.16,"nonmito",""
"CHMP7","Q8WUX9",66329.4,90872.96,"nonmito",""
"CHORDC1","Q9UHD1",90844.4333333333,94778.6,"nonmito",""
"CHP1","Q99653",61982.7333333333,59640.02,"nonmito",""
"CHPF","Q8IZ52",34732.5333333333,51990.2,"nonmito",""
"CHPF2","Q9P2E5",73984.4666666667,65166.5,"nonmito",""
"CHRAC1","Q9NRG0",41851.7,48691.42,"nonmito",""
"CHST14","Q8NCH0",69505.6666666667,64692.2,"nonmito",""
"CHTOP","Q9Y3Y2;Q9Y3Y2-3;Q9Y3Y2-4",97996.7333333333,53180.36,"nonmito",""
"CHUK","O15111",28810.8333333333,37779.84,"nonmito",""
"CHURC1","Q8WUH1;Q8WUH1-2",65164.5,56117.625,"nonmito",""
"CIAO1","O76071",82058.8666666667,61016.92,"nonmito",""
"CIAO2B","Q9Y3D0",60071.0666666667,111464.26,"nonmito",""
"CIAPIN1","Q6FI81",82706.2333333333,80723,"nonmito",""
"CIP2A","Q8TCG1",39201.0333333333,49150.42,"nonmito",""
"CIRBP","Q14011",104577.266666667,93308.9,"nonmito",""
"CISD1","Q9NZ45",59150.9666666667,28992.7,"mito",""
"CISD2","Q8N5K1",126907.666666667,103541.64,"nonmito",""
"CIT","O14578",55684.25,39939.425,"nonmito",""
"CKAP4","Q07065",524957,756679,"nonmito",""
"CKAP5","Q14008",58777.4333333333,83569.22,"nonmito",""
"CKB","P12277",265234,180738,"nonmito",""
"CLASP1","Q7Z460;Q7Z460-2;Q7Z460-3;Q7Z460-4;Q7Z460-5",45056.9333333333,52162.34,"nonmito",""
"CLASP2","O75122",47334.1333333333,46990.48,"nonmito",""
"CLCC1","Q96S66",39362.4666666667,40194.38,"nonmito",""
"CLCN3","P51790;P51790-4;P51790-5",59945.6,78617.14,"nonmito",""
"CLCN7","P51798;P51798-2",135102,82706.76,"nonmito",""
"CLDN11","O75508",78276.5,207684.76,"nonmito",""
"CLEC16A","Q2KHT3-2",61124.0666666667,54847.12,"nonmito",""
"CLEC2B","Q92478",60086.3333333333,15865,"nonmito",""
"CLIC1","O00299",630370.666666667,750804.8,"nonmito",""
"CLIC3","O95833",86889.0333333333,109270.25,"nonmito",""
"CLIC4","Q9Y696",432057.333333333,351733.6,"nonmito",""
"CLINT1","Q14677;Q14677-3",91925.0333333333,84991.1,"nonmito",""
"CLIP1","P30622-2",63813.6333333333,74768.6,"nonmito",""
"CLIP2","Q9UDT6-2",43945.5333333333,61002.04,"nonmito",""
"CLMP","Q9H6B4",60848.1,46719.98,"nonmito",""
"CLN5","O75503",75496.4666666667,63602.9,"nonmito",""
"CLNS1A","P54105",204176.333333333,67973.24,"nonmito",""
"CLPB","Q9H078-2",50682.5333333333,61523.04,"mito",""
"CLPP","Q16740",48295.9333333333,40578.98,"mito",""
"CLPTM1","O96005;O96005-4",139040.666666667,132059.8,"nonmito",""
"CLPTM1L","Q96KA5;Q96KA5-2",121157.333333333,112999.24,"nonmito",""
"CLPX","O76031",74375.7666666667,96197.54,"mito",""
"CLTA","P09496;P09496-2;P09496-3;P09496-4",127670,216865.6,"nonmito",""
"CLTB","P09497-2",66633.6,101057.98,"nonmito",""
"CLTC","Q00610;Q00610-2",408753,486307.2,"nonmito",""
"CLUH","O75153",47434.4666666667,75037.92,"nonmito",""
"CMAS","Q8NFW8",69829.8333333333,58805.32,"nonmito",""
"CMBL","Q96DG6",91111.2333333333,84926.88,"nonmito",""
"CMPK1","P30085",290541.333333333,257360.2,"nonmito",""
"CMTR1","Q8N1G2",62546.1333333333,118364.82,"nonmito",""
"CNBP","P62633;P62633-2",103720.333333333,74631.06,"nonmito",""
"CNDP2","Q96KP4",268002.666666667,238815.4,"nonmito",""
"CNN1","P51911",736768.333333333,191444.2,"nonmito",""
"CNN2","Q99439",596663.333333333,332221,"nonmito",""
"CNN3","Q15417",560429.333333333,263176.4,"nonmito",""
"CNNM3","Q8NE01;Q8NE01-2;Q8NE01-3",21835.8333333333,20401.52,"nonmito",""
"CNOT1","A5YKK6",46621.9,70048.28,"nonmito",""
"CNOT10","Q9H9A5;Q9H9A5-6",67876.7,65992.1666666667,"nonmito",""
"CNOT3","O75175",89163.6,106497.22,"nonmito",""
"CNOT7","Q9UIV1;Q9UIV1-2",38113.6333333333,38269.82,"nonmito",""
"CNOT9","Q92600",23957.6666666667,45127.28,"nonmito",""
"CNP","P09543",147401.333333333,89546.76,"nonmito",""
"CNPY2","Q9Y2B0",216095,149698.8,"nonmito",""
"CNPY3","Q9BT09",123514,85189.32,"nonmito",""
"CNPY4","Q8N129",169406,137521,"nonmito",""
"CNRIP1","Q96F85",81978.1333333333,72605.3,"nonmito",""
"CNST","Q6PJW8",34335.35,57894.86,"nonmito",""
"CNTNAP1","P78357",82399.8333333333,109708.52,"nonmito",""
"COA6","Q5JTJ3;Q5JTJ3-2;Q5JTJ3-3",70048.9,25641.55,"mito",""
"COASY","Q13057;Q13057-2",86499.8666666667,98385.3,"mito",""
"COG1","Q8WTW3",44586.7666666667,46850.28,"nonmito",""
"COG2","Q14746;Q14746-2",52418.9666666667,64530.32,"nonmito",""
"COG3","Q96JB2",35446.0333333333,37758.44,"nonmito",""
"COG4","Q9H9E3",50793.4333333333,58122.98,"nonmito",""
"COG5","Q9UP83;Q9UP83-2",53039.4333333333,77761.86,"nonmito",""
"COG6","Q9Y2V7",68795.7333333333,95285.54,"nonmito",""
"COG7","P83436",48934.2666666667,56605.72,"nonmito",""
"COG8","Q96MW5",27993.65,66396.36,"nonmito",""
"COIL","P38432",38929.2666666667,43028.98,"nonmito",""
"COL12A1","Q99715",403871.333333333,368967.4,"nonmito",""
"COL14A1","Q05707;Q05707-2",108491.266666667,149954.025,"nonmito",""
"COL15A1","P39059",132404.333333333,60506.075,"nonmito",""
"COL16A1","Q07092;Q07092-2",58981.2,37661.06,"nonmito",""
"COL18A1","P39060;P39060-1;P39060-2",30378.8333333333,113788.36,"nonmito",""
"COL1A1","P02452",234939.333333333,390044.6,"nonmito",""
"COL1A2","P08123",294390,437934,"nonmito",""
"COL2A1","P02458",201455,633721.6,"nonmito",""
"COL3A1","P02461",237546.666666667,127404.26,"nonmito",""
